subject,date,eid,probe,pid,region,neuron_id,mod_index_early,mod_index_late,modulated,p_value,latency_peak,latency_peak_onset,anesthesia
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,736,-0.2663999999999999,-0.4379999999999999,True,1.216313531671176e-06,0.0620014677865583,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,756,0.0,-0.02,True,0.0017093852296397,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,763,-0.2344,-0.2655999999999999,True,7.721871377730505e-05,0.8701033982802073,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,764,-0.2907999999999999,-0.366,True,8.386079767386256e-06,0.0299360744220393,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,771,-0.0567999999999999,-0.0031999999999999,True,0.0043126172971957,0.4916445626490713,0.3586695450135266,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,772,-0.1944,-0.4863999999999999,True,3.9959107354548e-05,0.1254933415962114,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,823,-0.0395999999999999,-0.0899999999999999,True,0.0012469165829094,0.0787957699863,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,829,0.3560000000000001,0.6720000000000002,True,1.5402082775062276e-05,0.7916905038805453,0.2692571479524304,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,849,-0.1812,-0.3443999999999999,True,0.0003445236386762,0.3776778491942423,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,927,-0.1704,-0.5591999999999999,True,4.017167349323891e-06,0.0885641611389473,0.0458348546189881,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,974,-0.2360000000000001,-0.3399999999999999,True,2.089235381586008e-06,0.2443727807390132,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,976,-0.2724,-0.4263999999999999,True,3.08786577019049e-06,0.0762397689395584,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1038,-0.272,-0.3755999999999999,True,3.21930958002703e-07,0.0856599919720793,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1079,-0.2171999999999999,-0.5271999999999999,True,1.347391711947754e-05,0.229466698399392,0.0010671308195924,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1253,-0.3524,-0.4944,True,7.526919493239248e-06,0.1320422120279545,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1257,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1281,-0.2976,-0.4203999999999999,True,2.130649393583539e-07,0.240771045063866,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1283,-0.2652,-0.74,True,8.36197222575663e-10,0.1001663263141381,0.0487360822717164,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1293,-0.2199999999999999,-0.2003999999999999,True,0.0013356431227473,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1299,-0.2207999999999998,-0.4535999999999999,True,8.637686015333657e-07,0.011381222827822,0.0061653074981222,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1332,-0.3248,-0.404,True,3.0247051763243604e-07,0.0328014553829234,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1347,0.0327999999999999,0.1648,True,0.0001163693121979,0.5795168918184572,0.5485334998988947,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1415,-0.1300000000000001,-0.242,True,7.891587816666323e-06,0.3067987632712174,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1446,-0.1204,-0.1191999999999999,False,0.5167791799960154,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1447,-0.0383999999999998,-0.0599999999999999,True,0.0041084535987023,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,PIR,1486,-0.0399999999999999,-0.0999999999999999,True,0.0021430398587092,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,PIR,1499,-0.0999999999999999,-0.14,True,0.0001781140328653,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,PIR,1501,-0.252,-0.3612000000000001,True,4.611908231089146e-06,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,1546,0.0,0.0,True,0.0097232878309067,,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,CP,1566,-0.3340000000000001,-0.506,True,8.198996349628729e-07,0.0501421783942532,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1570,-0.2111999999999999,-0.2368,True,3.471612179806183e-05,0.2364004333207958,,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1577,-0.208,-0.5428,True,5.727473822991769e-07,0.1062986816132252,0.0948653436234963,both
ZFM-04820,2022-09-16,a5f5eacc-3344-4f24-a41a-a6018c1eabf1,probe01,181aeeb1-9858-4562-9d7c-1ce21959cd80,root,1590,-0.1615999999999999,-0.1775999999999999,True,0.0003154762741022,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VPM,157,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VPM,172,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,201,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,214,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,227,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,231,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,241,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,248,-0.0204,-0.0196,False,0.4286809229426112,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,265,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,266,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,267,0.0003999999999999,-0.02,True,0.0430855197868852,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,278,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,285,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,293,0.0,0.0,False,0.5078678363181921,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,301,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,302,-0.02,-0.02,False,0.3325652036383985,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,314,0.0,0.0,False,0.5404897068577634,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,324,0.0192000000000001,-0.0003999999999999,False,0.5112972868487347,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,325,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,333,-0.0191999999999999,-0.0587999999999998,False,0.11829960016627,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,340,0.0,0.0,False,0.1291440555485433,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,344,-0.0599999999999999,-0.0799999999999999,True,0.0274956048138935,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,348,0.0,0.02,True,0.0207558675300715,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,361,-0.0591999999999999,-0.1008,True,0.0150940338547719,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,364,0.02,0.04,True,0.0278659223423366,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,366,-0.1656000000000002,-0.1896,True,0.0048462121117316,0.0954575149858101,0.0506263432457672,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,384,0.04,0.02,False,0.1727340598344053,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,388,-0.0607999999999999,-0.0391999999999999,False,0.2187754936353072,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,389,-0.1635999999999999,-0.2079999999999999,True,0.0028852561447683,0.6233749671341684,0.0704545076678186,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,390,-0.138,-0.2239999999999999,True,0.0001592056977336,0.3620584985465029,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,PO,398,-0.0799999999999999,-0.0399999999999999,False,0.1516683405388662,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,420,-0.1591999999999999,-0.1784,True,0.0217557791321002,0.2708311368660361,0.0,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,421,-0.2215999999999999,-0.26,True,2.836431219843672e-05,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,423,0.0,0.0,True,0.0287247450051819,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,428,-0.148,-0.238,True,0.0013161976331631,0.190687386144873,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,438,-0.2251999999999999,-0.2384,True,0.0075394196257415,0.1743874478097495,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,439,-0.0983999999999998,-0.1367999999999999,True,0.0197254443314961,0.3086976600739035,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,450,-0.2004,-0.1679999999999999,True,0.0061927265841184,0.3289317686699178,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,453,0.0008000000000001,-0.1016,True,0.0039359431405313,0.7665280336914293,0.0152213832880079,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,468,0.0,-0.04,False,0.198059820152716,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,471,-0.02,-0.02,False,0.1105235038616607,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,478,-0.02,-0.02,False,0.0656783529291885,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,501,-0.2128,-0.2572,True,0.0174075189345858,0.1169594256657546,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,511,-0.0279999999999999,-0.1211999999999998,False,0.0593004816869354,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,533,-0.1175999999999999,-0.1563999999999999,True,0.045735687194801,0.6612859387423669,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,538,-0.1520000000000001,-0.1943999999999999,True,0.0037058427531972,0.0508837557099468,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,557,-0.1199999999999998,-0.2211999999999999,True,0.0001210500521456,0.1470158010711202,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,565,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,575,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,576,-0.1784,-0.0671999999999999,True,0.0001074875395038,0.2107235165249221,0.0999317843243261,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,583,0.0407999999999999,-0.0207999999999999,False,0.231190768014058,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,590,-0.1208,-0.064,True,0.000369723129066,0.1389940920598746,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,604,0.0,0.0,False,0.2055518259344197,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LP,618,-0.37,-0.4923999999999999,True,1.2091582705098247e-06,0.3666918143539988,0.0147575916098503,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,631,-0.3599999999999999,-0.4835999999999999,True,5.833397538679286e-06,0.7419745180541213,0.0192716412866502,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,641,-0.2599999999999999,-0.4680000000000001,True,0.0002400444122191,0.0879838522109821,0.0651852823252738,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,648,-0.0204,-0.04,True,0.048503573574831,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,649,0.0,0.0,False,0.5197565853662834,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,671,-0.06,-0.06,True,0.0207169856928806,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,LGd,694,-0.02,-0.02,False,0.2391689311041759,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA3,747,-0.0472000000000001,-0.1051999999999999,True,0.0040299502936388,0.4297977562064261,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA3,794,0.0,0.0,False,0.1910204898454274,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,DG,801,0.0083999999999999,-0.0227999999999999,True,0.0222684460305629,0.1040239203944111,0.0886639351379017,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,DG,803,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,DG,861,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,942,0.1011999999999997,0.2011999999999998,True,0.0484696181743707,0.3948554841081204,0.320343298361422,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,954,0.0411999999999999,0.0387999999999999,False,0.0656860338246838,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,994,0.0903999999999998,0.0971999999999999,False,0.058906960856761,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,998,0.0,-0.04,False,0.3759108125041193,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1002,0.0,0.0,False,1.0,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1017,-0.0855999999999999,-0.0628,False,0.8827916905676222,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1039,-0.086,-0.1792,True,3.626881811580329e-05,0.040182872580317,0.0029256691404953,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1043,-0.0855999999999999,-0.0579999999999999,False,0.859035323196896,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1045,0.1444,0.0383999999999999,False,0.7513113051073831,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1053,-0.086,-0.1792,True,0.0001338163082796,0.040182872580317,0.0029590023477794,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,CA1,1062,-0.0391999999999997,0.0588000000000001,False,0.2460796233615482,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,root,1138,0.0,0.0,False,0.7298156642686231,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1206,-0.04,-0.04,False,0.9076843390277451,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1215,-0.0604,-0.0407999999999999,False,0.1111150675683126,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1219,-0.1832,-0.2259999999999998,False,0.453606351581505,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1222,0.0,0.0,False,0.1905780161330018,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1228,-0.1904,-0.2879999999999999,True,0.0035610633593592,0.1334298970850795,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1242,-0.02,-0.02,False,0.137229348729635,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1243,-0.0827999999999998,-0.0827999999999998,True,0.0340719299383611,0.5477642724058569,0.0,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1248,-0.1344,-0.2336,True,0.0013662300695506,0.107883539471004,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1252,-0.16,-0.2443999999999999,False,0.0510413627018276,,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1267,-0.1375999999999999,-0.1211999999999998,True,0.0323898815700005,0.506419859741527,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1270,-0.1432,-0.2519999999999999,True,0.0132156591614468,0.4913199170409825,0.0082521643626023,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1275,-0.2199999999999999,-0.3007999999999998,True,0.0013891171943594,0.622508303748873,0.0,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1284,-0.1612,-0.2704,True,0.0074234139223391,0.1628824076115052,0.1430133115732133,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1291,-0.1624,-0.2428,True,0.0013493041575783,0.5031311082771026,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1295,-0.1704,-0.2984,True,0.0004474041567564,0.0925544240612907,,both
ZFM-04820,2022-09-15,73fa004c-eac3-4b34-997a-9b4268990474,probe00,366c7c11-5509-443f-b07b-dabc9dcfd53e,VISa,1302,-0.002,0.018,False,0.485841144684686,,,both
